# Gregorian month start,lunar year,lunar month,leap month
# Source: https://raw.githubusercontent.com/manakai/data-locale/241fa20712a179b2287d801bb30b51af227461e6/data/calendar/kyuureki-map.txt
# Source SHA-256: cfd10efe073a8a8a7ba0de7c53402a7c67a0c8a91c5c95fd14e98d1fc5eb1dfb
2055-07-24,2055,6,true
2055-08-23,2055,7,false
2055-09-21,2055,8,false
2055-10-20,2055,9,false
2055-11-19,2055,10,false
2055-12-18,2055,11,false
2056-01-17,2055,12,false
2056-02-15,2056,1,false
2056-03-16,2056,2,false
2056-04-15,2056,3,false
2056-05-15,2056,4,false
2056-06-13,2056,5,false
2056-07-13,2056,6,false
2056-08-11,2056,7,false
2056-09-10,2056,8,false
2056-10-09,2056,9,false
2056-11-07,2056,10,false
2056-12-07,2056,11,false
2057-01-05,2056,12,false
2057-02-04,2057,1,false
2057-03-05,2057,2,false
2057-04-04,2057,3,false
2057-05-04,2057,4,false
2057-06-02,2057,5,false
2057-07-02,2057,6,false
2057-07-31,2057,7,false
2057-08-30,2057,8,false
2057-09-29,2057,9,false
2057-10-28,2057,10,false
2057-11-26,2057,11,false
2057-12-26,2057,12,false
2058-01-24,2058,1,false
2058-02-23,2058,2,false
2058-03-24,2058,3,false
2058-04-23,2058,4,false
2058-05-22,2058,4,true
2058-06-21,2058,5,false
2058-07-21,2058,6,false
2058-08-19,2058,7,false
2058-09-18,2058,8,false
2058-10-17,2058,9,false
2058-11-16,2058,10,false
2058-12-16,2058,11,false
2059-01-14,2058,12,false
2059-02-12,2059,1,false
2059-03-14,2059,2,false
2059-04-12,2059,3,false
2059-05-12,2059,4,false
2059-06-10,2059,5,false
2059-07-10,2059,6,false
2059-08-08,2059,7,false
2059-09-07,2059,8,false
2059-10-07,2059,9,false
2059-11-05,2059,10,false
2059-12-05,2059,11,false
2060-01-04,2059,12,false
2060-02-02,2060,1,false
2060-03-03,2060,2,false
2060-04-01,2060,3,false
2060-04-30,2060,4,false
2060-05-30,2060,5,false
2060-06-28,2060,6,false
2060-07-27,2060,7,false
2060-08-26,2060,8,false
2060-09-25,2060,9,false
2060-10-24,2060,10,false
2060-11-23,2060,11,false
2060-12-23,2060,12,false
2061-01-22,2061,1,false
2061-02-20,2061,2,false
2061-03-22,2061,3,false
2061-04-20,2061,3,true
2061-05-19,2061,4,false
2061-06-18,2061,5,false
2061-07-17,2061,6,false
2061-08-15,2061,7,false
2061-09-14,2061,8,false
2061-10-13,2061,9,false
2061-11-12,2061,10,false
2061-12-12,2061,11,false
2062-01-11,2061,12,false
2062-02-09,2062,1,false
2062-03-11,2062,2,false
2062-04-10,2062,3,false
2062-05-09,2062,4,false
2062-06-07,2062,5,false
2062-07-07,2062,6,false
2062-08-05,2062,7,false
2062-09-03,2062,8,false
2062-10-03,2062,9,false
2062-11-01,2062,10,false
2062-12-01,2062,11,false
2062-12-31,2062,12,false
2063-01-29,2063,1,false
2063-02-28,2063,2,false
2063-03-30,2063,3,false
2063-04-28,2063,4,false
2063-05-28,2063,5,false
2063-06-26,2063,6,false
2063-07-26,2063,7,false
2063-08-24,2063,7,true
2063-09-22,2063,8,false
2063-10-22,2063,9,false
2063-11-20,2063,10,false
2063-12-20,2063,11,false
2064-01-18,2063,12,false
2064-02-17,2064,1,false
2064-03-18,2064,2,false
2064-04-17,2064,3,false
2064-05-16,2064,4,false
2064-06-15,2064,5,false
2064-07-14,2064,6,false
2064-08-13,2064,7,false
2064-09-11,2064,8,false
2064-10-10,2064,9,false
2064-11-09,2064,10,false
2064-12-08,2064,11,false
2065-01-07,2064,12,false
2065-02-05,2065,1,false
2065-03-07,2065,2,false
2065-04-06,2065,3,false
2065-05-05,2065,4,false
2065-06-04,2065,5,false
2065-07-04,2065,6,false
2065-08-02,2065,7,false
2065-09-01,2065,8,false
2065-09-30,2065,9,false
2065-10-29,2065,10,false
2065-11-28,2065,11,false
2065-12-27,2065,12,false
2066-01-26,2066,1,false
2066-02-24,2066,2,false
2066-03-26,2066,3,false
2066-04-24,2066,4,false
2066-05-24,2066,5,false
2066-06-23,2066,5,true
2066-07-22,2066,6,false
2066-08-21,2066,7,false
2066-09-19,2066,8,false
2066-10-19,2066,9,false
2066-11-17,2066,10,false
2066-12-17,2066,11,false
2067-01-15,2066,12,false
2067-02-14,2067,1,false
2067-03-15,2067,2,false
2067-04-14,2067,3,false
2067-05-13,2067,4,false
2067-06-12,2067,5,false
2067-07-11,2067,6,false
2067-08-10,2067,7,false
2067-09-09,2067,8,false
2067-10-08,2067,9,false
2067-11-07,2067,10,false
2067-12-06,2067,11,false
2068-01-05,2067,12,false
2068-02-03,2068,1,false
2068-03-04,2068,2,false
2068-04-02,2068,3,false
2068-05-02,2068,4,false
2068-05-31,2068,5,false
2068-06-30,2068,6,false
2068-07-29,2068,7,false
2068-08-28,2068,8,false
2068-09-26,2068,9,false
2068-10-26,2068,10,false
2068-11-25,2068,11,false
2068-12-24,2068,12,false
2069-01-23,2069,1,false
2069-02-22,2069,2,false
2069-03-23,2069,3,false
2069-04-21,2069,4,false
2069-05-21,2069,4,true
2069-06-19,2069,5,false
2069-07-18,2069,6,false
2069-08-17,2069,7,false
2069-09-15,2069,8,false
2069-10-15,2069,9,false
2069-11-14,2069,10,false
2069-12-14,2069,11,false
2070-01-12,2069,12,false
2070-02-11,2070,1,false
2070-03-13,2070,2,false
2070-04-11,2070,3,false
2070-05-10,2070,4,false
2070-06-09,2070,5,false
2070-07-08,2070,6,false
2070-08-06,2070,7,false
2070-09-05,2070,8,false
2070-10-04,2070,9,false
2070-11-03,2070,10,false
2070-12-03,2070,11,false
2071-01-01,2070,12,false
2071-01-31,2071,1,false
2071-03-02,2071,2,false
2071-04-01,2071,3,false
2071-04-30,2071,4,false
2071-05-29,2071,5,false
2071-06-28,2071,6,false
2071-07-27,2071,7,false
2071-08-25,2071,8,false
2071-09-24,2071,8,true
2071-10-23,2071,9,false
2071-11-22,2071,10,false
2071-12-21,2071,11,false
2072-01-20,2071,12,false
2072-02-19,2072,1,false
2072-03-20,2072,2,false
2072-04-18,2072,3,false
2072-05-18,2072,4,false
2072-06-16,2072,5,false
2072-07-16,2072,6,false
2072-08-14,2072,7,false
2072-09-12,2072,8,false
2072-10-12,2072,9,false
2072-11-10,2072,10,false
2072-12-10,2072,11,false
2073-01-08,2072,12,false
2073-02-07,2073,1,false
2073-03-09,2073,2,false
2073-04-07,2073,3,false
2073-05-07,2073,4,false
2073-06-06,2073,5,false
2073-07-05,2073,6,false
2073-08-04,2073,7,false
2073-09-02,2073,8,false
2073-10-01,2073,9,false
2073-10-31,2073,10,false
2073-11-29,2073,11,false
2073-12-29,2073,12,false
2074-01-27,2074,1,false
2074-02-26,2074,2,false
2074-03-27,2074,3,false
2074-04-26,2074,4,false
2074-05-26,2074,5,false
2074-06-24,2074,6,false
2074-07-24,2074,6,true
2074-08-22,2074,7,false
2074-09-21,2074,8,false
2074-10-20,2074,9,false
2074-11-19,2074,10,false
2074-12-18,2074,11,false
2075-01-17,2074,12,false
2075-02-15,2075,1,false
2075-03-17,2075,2,false
2075-04-15,2075,3,false
2075-05-15,2075,4,false
2075-06-13,2075,5,false
2075-07-13,2075,6,false
2075-08-12,2075,7,false
2075-09-10,2075,8,false
2075-10-10,2075,9,false
2075-11-08,2075,10,false
2075-12-08,2075,11,false
2076-01-06,2075,12,false
2076-02-05,2076,1,false
2076-03-05,2076,2,false
2076-04-04,2076,3,false
2076-05-03,2076,4,false
2076-06-02,2076,5,false
2076-07-01,2076,6,false
2076-07-31,2076,7,false
2076-08-29,2076,8,false
2076-09-28,2076,9,false
2076-10-28,2076,10,false
2076-11-26,2076,11,false
2076-12-26,2076,12,false
2077-01-24,2077,1,false
2077-02-23,2077,2,false
2077-03-24,2077,3,false
2077-04-23,2077,4,false
2077-05-22,2077,4,true
2077-06-20,2077,5,false
2077-07-20,2077,6,false
2077-08-18,2077,7,false
2077-09-17,2077,8,false
2077-10-17,2077,9,false
2077-11-16,2077,10,false
2077-12-15,2077,11,false
2078-01-14,2077,12,false
2078-02-12,2078,1,false
2078-03-14,2078,2,false
2078-04-12,2078,3,false
2078-05-12,2078,4,false
2078-06-10,2078,5,false
2078-07-09,2078,6,false
2078-08-08,2078,7,false
2078-09-06,2078,8,false
2078-10-06,2078,9,false
2078-11-05,2078,10,false
2078-12-04,2078,11,false
2079-01-03,2078,12,false
2079-02-02,2079,1,false
2079-03-03,2079,2,false
2079-04-02,2079,3,false
2079-05-01,2079,4,false
2079-05-31,2079,5,false
2079-06-29,2079,6,false
2079-07-28,2079,7,false
2079-08-27,2079,8,false
2079-09-25,2079,9,false
2079-10-25,2079,10,false
2079-11-23,2079,11,false
2079-12-23,2079,12,false
2080-01-22,2080,1,false
2080-02-21,2080,2,false
2080-03-21,2080,3,false
2080-04-20,2080,3,true
2080-05-19,2080,4,false
2080-06-18,2080,5,false
2080-07-17,2080,6,false
2080-08-15,2080,7,false
2080-09-14,2080,8,false
2080-10-13,2080,9,false
2080-11-12,2080,10,false
2080-12-11,2080,11,false
2081-01-10,2080,12,false
2081-02-09,2081,1,false
2081-03-11,2081,2,false
2081-04-09,2081,3,false
2081-05-09,2081,4,false
2081-06-07,2081,5,false
2081-07-07,2081,6,false
2081-08-05,2081,7,false
2081-09-03,2081,8,false
2081-10-03,2081,9,false
2081-11-01,2081,10,false
2081-11-30,2081,11,false
2081-12-30,2081,12,false
2082-01-29,2082,1,false
2082-02-27,2082,2,false
2082-03-29,2082,3,false
2082-04-28,2082,4,false
2082-05-28,2082,5,false
2082-06-26,2082,6,false
2082-07-26,2082,7,false
2082-08-24,2082,7,true
2082-09-22,2082,8,false
2082-10-22,2082,9,false
2082-11-20,2082,10,false
2082-12-20,2082,11,false
2083-01-18,2082,12,false
2083-02-17,2083,1,false
2083-03-18,2083,2,false
2083-04-17,2083,3,false
2083-05-17,2083,4,false
2083-06-15,2083,5,false
2083-07-15,2083,6,false
2083-08-13,2083,7,false
2083-09-12,2083,8,false
2083-10-11,2083,9,false
2083-11-10,2083,10,false
2083-12-09,2083,11,false
2084-01-08,2083,12,false
2084-02-06,2084,1,false
2084-03-07,2084,2,false
2084-04-05,2084,3,false
2084-05-05,2084,4,false
2084-06-03,2084,5,false
2084-07-03,2084,6,false
2084-08-02,2084,7,false
2084-08-31,2084,8,false
2084-09-30,2084,9,false
2084-10-29,2084,10,false
2084-11-28,2084,11,false
2084-12-27,2084,12,false
2085-01-26,2085,1,false
2085-02-24,2085,2,false
2085-03-26,2085,3,false
2085-04-24,2085,4,false
2085-05-23,2085,5,false
2085-06-22,2085,5,true
2085-07-22,2085,6,false
2085-08-20,2085,7,false
2085-09-19,2085,8,false
2085-10-19,2085,9,false
2085-11-17,2085,10,false
2085-12-17,2085,11,false
2086-01-15,2085,12,false
2086-02-14,2086,1,false
2086-03-15,2086,2,false
2086-04-14,2086,3,false
2086-05-13,2086,4,false
2086-06-11,2086,5,false
2086-07-11,2086,6,false
2086-08-09,2086,7,false
2086-09-08,2086,8,false
2086-10-08,2086,9,false
2086-11-06,2086,10,false
2086-12-06,2086,11,false
2087-01-05,2086,12,false
2087-02-03,2087,1,false
2087-03-05,2087,2,false
2087-04-03,2087,3,false
2087-05-03,2087,4,false
2087-06-01,2087,5,false
2087-06-30,2087,6,false
2087-07-30,2087,7,false
2087-08-28,2087,8,false
2087-09-27,2087,9,false
2087-10-26,2087,10,false
2087-11-25,2087,11,false
2087-12-25,2087,12,false
2088-01-24,2088,1,false
2088-02-22,2088,2,false
2088-03-23,2088,3,false
2088-04-21,2088,4,false
2088-05-21,2088,4,true
2088-06-19,2088,5,false
2088-07-18,2088,6,false
2088-08-17,2088,7,false
2088-09-15,2088,8,false
2088-10-14,2088,9,false
2088-11-13,2088,10,false
2088-12-13,2088,11,false
2089-01-12,2088,12,false
2089-02-11,2089,1,false
2089-03-12,2089,2,false
2089-04-11,2089,3,false
2089-05-10,2089,4,false
2089-06-09,2089,5,false
2089-07-08,2089,6,false
2089-08-06,2089,7,false
2089-09-05,2089,8,false
2089-10-04,2089,9,false
2089-11-02,2089,10,false
2089-12-02,2089,11,false
2090-01-01,2089,12,false
2090-01-30,2090,1,false
2090-03-01,2090,2,false
2090-03-31,2090,3,false
2090-04-30,2090,4,false
2090-05-29,2090,5,false
2090-06-28,2090,6,false
2090-07-27,2090,7,false
2090-08-25,2090,8,false
2090-09-24,2090,8,true
2090-10-23,2090,9,false
2090-11-21,2090,10,false
2090-12-21,2090,11,false
2091-01-20,2090,12,false
2091-02-18,2091,1,false
2091-03-20,2091,2,false
2091-04-19,2091,3,false
2091-05-18,2091,4,false
2091-06-17,2091,5,false
2091-07-16,2091,6,false
2091-08-15,2091,7,false
2091-09-13,2091,8,false
2091-10-13,2091,9,false
2091-11-11,2091,10,false
2091-12-10,2091,11,false
2092-01-09,2091,12,false
2092-02-08,2092,1,false
2092-03-08,2092,2,false
2092-04-07,2092,3,false
2092-05-06,2092,4,false
2092-06-05,2092,5,false
2092-07-05,2092,6,false
2092-08-03,2092,7,false
2092-09-02,2092,8,false
2092-10-01,2092,9,false
2092-10-31,2092,10,false
2092-11-29,2092,11,false
2092-12-29,2092,12,false
2093-01-27,2093,1,false
2093-02-26,2093,2,false
2093-03-27,2093,3,false
2093-04-26,2093,4,false
2093-05-25,2093,5,false
2093-06-24,2093,6,false
2093-07-23,2093,6,true
2093-08-22,2093,7,false
2093-09-21,2093,8,false
2093-10-20,2093,9,false
2093-11-19,2093,10,false
2093-12-18,2093,11,false
2094-01-17,2093,12,false
2094-02-15,2094,1,false
2094-03-17,2094,2,false
2094-04-15,2094,3,false
2094-05-14,2094,4,false
2094-06-13,2094,5,false
2094-07-12,2094,6,false
2094-08-11,2094,7,false
2094-09-10,2094,8,false
2094-10-09,2094,9,false
2094-11-08,2094,10,false
2094-12-08,2094,11,false
2095-01-06,2094,12,false
2095-02-05,2095,1,false
2095-03-06,2095,2,false
2095-04-05,2095,3,false
2095-05-04,2095,4,false
2095-06-02,2095,5,false
2095-07-02,2095,6,false
2095-07-31,2095,7,false
2095-08-30,2095,8,false
2095-09-28,2095,9,false
2095-10-28,2095,10,false
2095-11-27,2095,11,false
2095-12-27,2095,12,false
2096-01-25,2096,1,false
2096-02-24,2096,2,false
2096-03-24,2096,3,false
2096-04-23,2096,4,false
2096-05-22,2096,4,true
2096-06-20,2096,5,false
2096-07-20,2096,6,false
2096-08-18,2096,7,false
2096-09-17,2096,8,false
2096-10-16,2096,9,false
2096-11-15,2096,10,false
2096-12-15,2096,11,false
2097-01-14,2096,12,false
2097-02-12,2097,1,false
2097-03-14,2097,2,false
2097-04-12,2097,3,false
2097-05-12,2097,4,false
2097-06-10,2097,5,false
2097-07-09,2097,6,false
2097-08-08,2097,7,false
2097-09-06,2097,8,false
2097-10-05,2097,9,false
2097-11-04,2097,10,false
2097-12-04,2097,11,false
2098-01-02,2097,12,false
2098-02-01,2098,1,false
2098-03-03,2098,2,false
2098-04-02,2098,3,false
2098-05-01,2098,4,false
2098-05-31,2098,5,false
2098-06-29,2098,6,false
2098-07-28,2098,7,false
2098-08-27,2098,8,false
2098-09-25,2098,9,false
2098-10-24,2098,10,false
2098-11-23,2098,11,false
2098-12-23,2098,12,false
2099-01-21,2099,1,false
2099-02-20,2099,2,false
2099-03-22,2099,3,false
2099-04-21,2099,3,true
2099-05-20,2099,4,false
2099-06-19,2099,5,false
2099-07-18,2099,6,false
2099-08-16,2099,7,false
2099-09-15,2099,8,false
2099-10-14,2099,9,false
2099-11-12,2099,10,false
2099-12-12,2099,11,false
2100-01-10,2099,12,false
2100-02-09,2100,1,false
2100-03-11,2100,2,false
2100-04-10,2100,3,false
2100-05-09,2100,4,false
2100-06-08,2100,5,false
2100-07-07,2100,6,false
2100-08-06,2100,7,false
2100-09-04,2100,8,false
2100-10-04,2100,9,false
2100-11-02,2100,10,false
2100-12-01,2100,11,false
2100-12-31,2100,12,false
2101-01-29,2101,1,false
